Rpa;Tipo_cod;Tipo;Cod_escola;Escola;Inep;Rua;Numero;Cod_bairro;Bairro;Metragem;Qtd_alunos;Qtd_turmas;Qtd_professores;Escola_climatizada;Data_visita;Quadra_coberta;Quadra_descoberta;Biblioteca;Sala_recurso;Gestor;Longitude;Latitude;Região
3;1;ESCOLA MUNICIPAL;261;DEP FERNANDO SAMPAIO ANX I ANTONIO FELIX;26132267.0;COLINA DOS ANDES;105;566;NOVA DESCOBERTA;379,4;149;10;7;NÂO;;NÃO;NÃO;NÃO;NÃO;;-34.925;-8.0131;Noroeste
3;1;ESCOLA MUNICIPAL;255;DEPUTADO FERNANDO SAMPAIO;26132267.0;ALTO ANTONIO FELIX;105;566;NOVA DESCOBERTA;379,4;164;9;6;NÂO;;NÃO;NÃO;NÃO;NÃO;SANDRA PATRICIA FERREIRA DE SOUZA;-34.926;-8.0113;Noroeste
3;1;ESCOLA MUNICIPAL;968;DIACONO ABEL GUEIROS;26170647.0;NORTE MIGUEL ARRAES DE ALENCAR;7696;582;MACAXEIRA;745,4;356;16;12;NÂO;;NÃO;NÃO;NÃO;SIM;SUELI DA SILVA COSTA;-34.931;-8.0144;Noroeste
3;1;ESCOLA MUNICIPAL;92;DOM HELDER CAMARA;26122570.0;MARQUES DO PARANA;320;124;ESPINHEIRO;426;294;18;15;NÂO;;NÃO;SIM;SIM;SIM;ISABELLA SACCHELLI;-34.888;-8.041;Noroeste
3;1;ESCOLA MUNICIPAL;77;DOM JOSE LAMARTINE SOARES;26126818.0;ALTO DO EUCALIPTO;S/N;558;VASCO DA GAMA;254,1;286;17;11;NÂO;21/07/2017;NÃO;NÃO;NÃO;NÃO;MONICA DE OLIVEIRA COUTINHO;-34.919;-8.0082;Noroeste
3;1;ESCOLA MUNICIPAL;277;DOM JOSE LAMARTINE SOARES - ANEXO I CVC;26126818.0;ALTO DO EUCALIPTO;S/N;558;VASCO DA GAMA;254,1;66;7;4;NÂO;21/07/2017;NÃO;NÃO;NÃO;NÃO;;-34.922;-8.0021;Noroeste
3;1;ESCOLA MUNICIPAL;57;DOUTOR CAETE;26126389.0;ALVARANS;222;566;NOVA DESCOBERTA;427,1;299;17;8;NÂO;;NÃO;SIM;SIM;NÃO;ELIZABETH MARIA DA SILVA;-34.927;-8.0015;Noroeste
3;1;ESCOLA MUNICIPAL;45;DRAOMIRO CHAVES AGUIAR;26120720.0;SANTA ISABEL;655;434;CASA AMARELA;675,7;418;23;15;NÂO;10/05/2017;NÃO;NÃO;SIM;SIM;SUELI CARLOS DA SILVA SOUZA;-34.924;-8.0266;Noroeste
3;1;ESCOLA MUNICIPAL;71;HISTORIADOR FLAVIO GUERRA;26145227.0;ALTO DA TELHA;320;400;PASSARINHO;355,7;135;7;4;SIM;13/02/2017;NÃO;NÃO;NÃO;NÃO;FERNANDA HELENA DA CONCEICAO SILVA;-34.929;-7.9853;Noroeste
3;1;ESCOLA MUNICIPAL;313;HISTORIADOR FLAVIO GUERRA - ANEXO I;26145227.0;ALTO DA TELHA;320;400;PASSARINHO;355,7;178;8;6;SIM;13/02/2017;NÃO;NÃO;NÃO;SIM;;-34.93;-7.9856;Noroeste
3;1;ESCOLA MUNICIPAL;389;JULIO VICENTE ALVES DE ARAU ANX I CERVAC;26118955.0;DA CONCEICAO;211;531;MORRO DA CONCEICAO;400;0;0;0;NÂO;;NÃO;NÃO;NÃO;SIM;;-34.913;-8.0195;Noroeste
3;1;ESCOLA MUNICIPAL;80;JULIO VICENTE ALVES DE ARAUJO;26118955.0;DA CONCEICAO;468;531;MORRO DA CONCEICAO;400;225;12;10;NÂO;;NÃO;NÃO;NÃO;SIM;ADRIANA ALEXANDRE SILVEIRA DA CUNHA;-34.914;-8.0191;Noroeste
3;1;ESCOLA MUNICIPAL;62;MARGARIDA DE SIQUEIRA PESSOA;26126281.0;CORREGO JOSE GRANDE;1307;540;ALTO JOSE BONIFACIO;576,6;287;12;10;NÂO;;NÃO;NÃO;SIM;NÃO;SHEYLA ANGELA VIANA DE MELO MORAES;-34.91;-8.0179;Noroeste
3;1;ESCOLA MUNICIPAL;333;MARLUCE SANTIAGO DA SILVA;26153556.0;CONCRIZ;S/N;400;PASSARINHO;633,1;407;20;14;SIM;27/10/2017;NÃO;NÃO;NÃO;SIM;MARIA BETANIA DE OLIVEIRA ALBUQUERQUE SILVA;-34.917;-7.9805;Noroeste
3;1;ESCOLA MUNICIPAL;955;MARLUCE SANTIAGO DA SILVA - ANEXO I;26153556.0;GALO DE CAMPINA;211;400;PASSARINHO;;81;6;4;SIM;27/10/2017;NÃO;NÃO;NÃO;NÃO;;-34.917;-7.9795;Noroeste
3;1;ESCOLA MUNICIPAL;79;MAURICIO DE NASSAU;26126672.0;DOUTOR EURICO CHAVES;677;493;ALTO DO MANDU;305,3;223;10;8;NÂO;10/05/2017;NÃO;NÃO;NÃO;NÃO;DORI SANDRA FERREIRA RAMOS;-34.925;-8.0229;Noroeste
3;1;ESCOLA MUNICIPAL;27;MUNDO ESPERANCA;26125706.0;ESTRADA DOS PINTOS;900;604;SITIO DOS PINTOS;493;336;14;10;NÂO;18/04/2017;NÃO;NÃO;NÃO;NÃO;IDA FLAVIA FALCAO PINTO;-34.956;-8.0141;Noroeste
3;1;ESCOLA MUNICIPAL;78;NADIR COLACO;26133389.0;NORTE  MIGUEL ARRAES DE ALENCAR;2173;582;MACAXEIRA;1125,1;384;13;15;NÂO;;NÃO;SIM;SIM;SIM;JOSINERE SALES DA SILVA;-34.929;-8.0172;Noroeste
3;1;ESCOLA MUNICIPAL;206;NOVA DESCOBERTA;26133622.0;JORNALISTA WALDETE AGRA;100;400;PASSARINHO;721;490;22;18;NÂO;;NÃO;NÃO;SIM;SIM;MIRIAM SEVERINA DA SILVA MUNIZ DA ROCHA;-34.929;-7.9875;Noroeste
3;1;ESCOLA MUNICIPAL;48;OCTAVIO DE MEIRA LINS;26126087.0;JOSE REBOUCAS;141;558;VASCO DA GAMA;951,4;670;31;24;NÂO;13/02/2017;NÃO;SIM;SIM;SIM;MAURILIO LINS DA SILVA;-34.916;-8.0102;Noroeste
3;1;ESCOLA MUNICIPAL;145;PADRE ANTONIO HENRIQUE;26121662.0;VISCONDESSA DO LIVRAMENTO;290;140;DERBY;590,6;367;28;28;SIM;;NÃO;NÃO;SIM;SIM;JOSE CARLOS MARTINS DE SANTANA;-34.9;-8.0614;Noroeste
3;1;ESCOLA MUNICIPAL;405;PADRE ANTONIO HENRIQUE ANEXO I;26121662.0;PAISSANDU;112;86;BOA VISTA;590,6;106;5;5;SIM;;NÃO;SIM;SIM;NÃO;;-34.895;-8.06;Centro
3;1;ESCOLA MUNICIPAL;123;PADRE DONINO;26134350.0;;442;442;CASA FORTE;;215;10;6;NÂO;;SIM;NÃO;SIM;SIM;SILVANA TEREZA DE LIRA BEZERRA;-34.919;-8.034;Noroeste
3;1;ESCOLA MUNICIPAL;288;PEDRINHO;26126966.0;BARAO DE BOTOVI;S/N;566;NOVA DESCOBERTA;230;117;10;6;NÂO;;NÃO;NÃO;NÃO;NÃO;ANDREA MARIA DA SILVA;-34.924;-8.0054;Noroeste
3;1;ESCOLA MUNICIPAL;97;PEDRO ALCANTARA;26175380.0;TRES MORROS;43;620;CORREGO DO JENIPAPO;218,4;140;8;6;NÂO;;NÃO;NÃO;NÃO;NÃO;AURINEIDE ELIAS DE OLIVEIRA;-34.937;-8.0025;Noroeste
3;1;ESCOLA MUNICIPAL;51;POETA JOAQUIM CARDOSO;26126494.0;CORREGO DA AREIA;950;566;NOVA DESCOBERTA;997,4;659;26;29;NÂO;;NÃO;NÃO;SIM;NÃO;VERONICA MARIA DE OLIVEIRA;-34.93;-8.0013;Noroeste
3;1;ESCOLA MUNICIPAL;318;PRESBITERO JOSE BEZERRA;26126419.0;NORTE;7636;582;MACAXEIRA;554,8;401;20;15;NÂO;;NÃO;NÃO;SIM;SIM;ADELUZIA ROSALY GALVAO FARIA;-34.931;-8.0149;Noroeste
3;1;ESCOLA MUNICIPAL;21;PROFESSOR ADERBAL GALVAO;26126516.0;VASCO DA GAMA;399;558;VASCO DA GAMA;729,2;474;17;20;NÂO;13/02/2017;NÃO;NÃO;NÃO;NÃO;CELSO HENRIQUE LOPES DA SILVA;-34.921;-8.0165;Noroeste
3;1;ESCOLA MUNICIPAL;376;PROFESSOR JOSE SOARES DA SILVA;26166666.0;BARAO DE BOTOVI;5785;566;NOVA DESCOBERTA;918,4;344;19;12;NÂO;;NÃO;NÃO;SIM;SIM;LUCICLEIDE AMANCIO DA SILVA;-34.923;-8.0068;Noroeste
3;1;ESCOLA MUNICIPAL;22;PROFESSOR MAURO MOTA;26126788.0;ALTO DA BRASILEIRA;S/N;566;NOVA DESCOBERTA;725;425;21;10;NÂO;02/05/2017;NÃO;NÃO;NÃO;NÃO;MARIA JOSE PEREIRA DE ASSUNCAO EGITO;-34.931;-8.0001;Noroeste
3;1;ESCOLA MUNICIPAL;50;PROFESSOR MOACYR DE ALBUQUERQUE;26120771.0;CORREGO DA AREIA;S/N;566;NOVA DESCOBERTA;672,6;310;12;8;NÂO;;NÃO;NÃO;NÃO;SIM;FATIMA ALVES REIS JUSTO;-34.925;-8.0016;Noroeste
3;1;ESCOLA MUNICIPAL;132;PROFESSOR NILO PEREIRA;26126524.0;DO ARRAIAL;4900;434;CASA AMARELA;1115,1;328;12;14;SIM;;SIM;NÃO;SIM;SIM;ANDRESA KARLLA DE MELO BRITO;-34.925;-8.0272;Noroeste
3;1;ESCOLA MUNICIPAL;423;PROFESSOR NILO PEREIRA ANEXO APAE;26212404.0;DO ARRAIAL;4744;485;MONTEIRO;363;0;0;0;NÂO;;SIM;NÃO;SIM;SIM;;-34.924;-8.0274;Noroeste
3;1;ESCOLA MUNICIPAL;17;PROFESSORA ALMERINDA UMBELINO DE BARROS;26126117.0;VASCO DA GAMA;S/N;558;VASCO DA GAMA;1268;695;30;26;SIM;30/08/2017;NÃO;SIM;SIM;SIM;ADRIANA DEMETRIO DIAS DA SILVA;-34.921;-8.0101;Noroeste
3;1;ESCOLA MUNICIPAL;252;RENATO ACCIOLY CARNEIRO CAMPOS;26136335.0;SANTA ROSA;140;566;NOVA DESCOBERTA;426,2;149;8;5;NÂO;;NÃO;NÃO;SIM;SIM;MARGARIDA VIRGINIA DE SANTANA;-34.925;-8.0044;Noroeste
3;1;ESCOLA MUNICIPAL;401;ROZEMAR DE MACEDO LIMA;26212404.0;AVENIDA NORTE;5400;434;CASA AMARELA;363;370;22;13;NÂO;;NÃO;NÃO;SIM;SIM;JANAINA SANTOS DA SILVA;-34.913;-8.023;Noroeste
3;1;ESCOLA MUNICIPAL;5;SANTA MARIA;26121077.0;ACAIACA;70;523;ALTO JOSE DO PINHO;1529,3;651;27;15;NÂO;;NÃO;NÃO;NÃO;SIM;SULEIDE FARIAS DE SOUZA SANTOS;-34.908;-8.0217;Noroeste
3;1;ESCOLA MUNICIPAL;265;SANTA MARIA GORETTI;26126583.0;SANTA MARIA GORETTI;300;558;VASCO DA GAMA;787,2;304;15;11;SIM;;NÃO;NÃO;SIM;SIM;RUBENICE DE SOUZA E SILVA;-34.918;-8.0112;Noroeste
3;1;ESCOLA MUNICIPAL;11;SAO CRISTOVAO;26126630.0;CASSITERITA;395;612;BREJO DA GUABIRABA;1330,8;485;20;25;SIM;;SIM;NÃO;SIM;SIM;MARIA JOSE LOPES DE SANT ANA;-34.935;-7.9933;Noroeste
3;1;ESCOLA MUNICIPAL;306;SEVERINA LIRA;26122308.0;DA BOA VONTADE;110;191;TAMARINEIRA;379,6;193;10;9;NÂO;06/04/2018;SIM;NÃO;SIM;SIM;RITA DE CASSIA RODRIGUES DA SILVA;-34.9;-8.0286;Noroeste
3;1;ESCOLA MUNICIPAL;23;SOCIOLOGO GILBERTO FREYRE;26125692.0;PROFESSOR CLAUDIO SELVA;350;590;DOIS IRMAOS;789,8;476;23;27;NÂO;18/04/2017;NÃO;NÃO;SIM;SIM;LUCIANA MADEIRA COSTA DE AMORIM;-34.952;-8.0108;Noroeste
3;1;ESCOLA MUNICIPAL;85;VIRGEM PODEROSA;26125811.0;LEONARDO BEZERRA CAVALCANTI;116;469;PARNAMIRIM;931,9;237;14;9;NÂO;;NÃO;NÃO;SIM;SIM;GIULLIANA BEZERRA RODRIGUES;-34.907;-8.0364;Noroeste
3;2;CRECHE MUNICIPAL;518;CRIANCA FELIZ;26149788.0;VISCONDE SA BANDEIRA;S/N;540;ALTO JOSE BONIFACIO;180,6;71;4;4;NÂO;;NÃO;NÃO;NÃO;NÃO;IVONETE FERREIRA LOPES;-34.912;-8.012;Noroeste
3;2;CRECHE MUNICIPAL;519;FLOR DA COMUNIDADE;26149770.0;RUA;111;531;MORRO DA CONCEICAO;72;50;4;4;NÂO;;NÃO;NÃO;NÃO;NÃO;ETELVINA BESERRA DE FARIAS CARVALHO;-34.915;-8.018;Noroeste
3;2;CRECHE MUNICIPAL;517;FLOR DO BAIRRO DA GUABIRABA;26149842.0;CASSITERITA;S/N;612;BREJO DA GUABIRABA;230,8;51;3;3;NÂO;;NÃO;NÃO;NÃO;NÃO;SIMONE GOMES DA SILVA;-34.936;-7.993;Noroeste
3;2;CRECHE MUNICIPAL;436;IRMA DULCE;26181932.0;ADALGISA;09;124;ESPINHEIRO;850;65;4;4;SIM;;NÃO;NÃO;SIM;NÃO;ELIZETE MARIA DOS SANTOS;-34.887;-8.042;Noroeste
3;2;CRECHE MUNICIPAL;514;MARDONIO COELHO;26149737.0;SENADOR MILTON CAMPOS;S/N;558;VASCO DA GAMA;495;83;5;5;NÂO;;NÃO;NÃO;NÃO;NÃO;SUELY JANE DA COSTA;-34.923;-8.0146;Noroeste
3;2;CRECHE MUNICIPAL;452;MERCIA MARIA BEZERRA COSTA;26183269.0;VEREADOR OTACILIO AZEVEDO;1030;574;BREJO DE BEBERIBE;850;153;8;7;NÂO;;NÃO;NÃO;NÃO;NÃO;MARIA DO SOCORRO DO NASCIMENTO;-34.914;-8.0046;Noroeste
3;2;CRECHE MUNICIPAL;992;MONTE DAS OLIVEIRAS;26171651.0;ALTO DA BRASILEIRA;07;566;NOVA DESCOBERTA;190,2;20;2;2;NÂO;02/05/2017;NÃO;NÃO;NÃO;NÃO;MARIA ANUNCIADA OLIVEIRA ANDRE GOMES;-34.933;-8.0006;Noroeste
3;2;CRECHE MUNICIPAL;991;NOSSA SENHORA DE FATIMA;26171660.0;ALTO DO RESERVATORIO;720;566;NOVA DESCOBERTA;;30;3;3;NÂO;02/05/2017;NÃO;NÃO;NÃO;NÃO;ROBERTA BORGES DE ALBUQUERQUE;-34.934;-7.9978;Noroeste
3;2;CRECHE MUNICIPAL;522;SAO JOAO;26149923.0;DO CANAL;50;582;MACAXEIRA;764,3;71;5;5;NÂO;13/06/2017;NÃO;NÃO;NÃO;NÃO;GIRLANNE MICHELLE BRAGA DA SILVA;-34.93;-8.0197;Noroeste
3;5;CMEI;377;CELESTE VIDAL;26175878.0;JARDIM ELDORADO;S/N;612;BREJO DA GUABIRABA;126,8;118;6;6;NÂO;12/06/2017;NÃO;NÃO;NÃO;NÃO;ANA SUELY LOPES DA SILVA;-34.958;-7.9984;Noroeste
3;5;CMEI;515;CMEI CREUSA ARCOVERDE DE FREITAS CAVALCANTI;26149800.0;CONSELHEIRO NABUCO;S/N;434;CASA AMARELA;535,1;91;5;5;NÂO;;NÃO;NÃO;NÃO;SIM;SANDRA MARIA MAGALHAES ARCOVERDE GUSMAO;-34.918;-8.028;Noroeste
3;8;CRECHE ESC.RECIFE;126;BREJO DO BEBERIBE;26191822.0;;1097;558;VASCO DA GAMA;;41;3;3;NÂO;;NÃO;NÃO;NÃO;NÃO;MARIA ELAINE MONTEIRO DO NASCIMENTO;;-79.048;Noroeste
3;8;CRECHE ESC.RECIFE;43;CRECHE ESCOLA RECIFE ALTO DO MANDU;26190087.0;;S/N;485;MONTEIRO;;158;8;6;NÂO;;NÃO;NÃO;NÃO;NÃO;ROSANGELA BARBOSA DE AGUIAR ROMA;;;Noroeste
3;8;CRECHE ESC.RECIFE;451;DONA CARMELITA MUNIZ DE ARAUJO;26183285.0;DA MUMBECA;100;418;GUABIRABA;850;151;7;8;NÂO;12/06/2017;NÃO;NÃO;SIM;NÃO;JOSIVANE RODRIGUES DOS SANTOS SILVA;-34.923;-7.965;Noroeste
3;8;CRECHE ESC.RECIFE;459;MENINO JESUS DE CASA FORTE;26149338.0;SAMUEL DE FARIAS;127;450;SANTANA;;177;12;11;NÂO;;SIM;NÃO;SIM;SIM;ELIZANGELA TAVARES PEREIRA FEITOSA DO NASCIMENTO;-34.915;-8.0389;Noroeste
3;8;CRECHE ESC.RECIFE;520;NOSSA SENHORA DAS DORES;26149796.0;DOS CAETES;427;507;APIPUCOS;164,6;62;5;5;NÂO;20/04/2017;NÃO;NÃO;NÃO;NÃO;GISELLE ALVES DA SILVA;-34.937;-8.0171;Noroeste
3;8;CRECHE ESC.RECIFE;494;PROFESSOR ARIANO VILAR SUASSUNA;26189224.0;DON MANUEL DE MEDEIROS;S/N;590;DOIS IRMAOS;;153;8;7;NÂO;;NÃO;NÃO;SIM;SIM;KELLY CRISTINE MARANHAO CONRADO;;;Noroeste
4;1;ESCOLA MUNICIPAL;3;ARRAIAL NOVO DO BOM JESUS;26127369.0;DO FORTE;1340;701;TORROES;1223,4;775;32;38;NÂO;;NÃO;SIM;SIM;SIM;ROSANGELA DO NASCIMENTO CUNHA VIEIRA DE MELO;-34.931;-8.0587;Oeste
4;1;ESCOLA MUNICIPAL;190;CASARAO DO BARBALHO;26127016.0;DO BARBALHO;1595;698;IPUTINGA;1229;361;25;18;NÂO;;NÃO;NÃO;SIM;SIM;GENILDA FERNANDES DE OLIVEIRA;-34.934;-8.0288;Oeste
4;1;ESCOLA MUNICIPAL;39;CELIA ARRAES;26127024.0;JOSE NOYA;131;736;VARZEA;682,1;326;14;13;NÂO;;NÃO;NÃO;SIM;SIM;ANA BEATRIZ DA SILVA;-34.958;-8.0391;Oeste
4;1;ESCOLA MUNICIPAL;36;CREUSA DE FREITAS CAVALCANTI;26127008.0;EPAMINONDAS CRISTOVAO DE OLIVEIRA;S/N;701;TORROES;940,7;622;26;20;NÂO;;NÃO;NÃO;NÃO;NÃO;CLAUDIA HELENA DE SOUSA LAURENTINO;;-80.614;Oeste
4;1;ESCOLA MUNICIPAL;19;DA IPUTINGA;26119218.0;CORONEL FERNANDO FURTADO;479;698;IPUTINGA;1739,7;630;24;27;NÂO;11/05/2017;NÃO;NÃO;SIM;SIM;MARIA MARLUCE PEREIRA GOMES;-34.928;-8.0416;Oeste
4;1;ESCOLA MUNICIPAL;334;DARCY RIBEIRO;26153424.0;ODETE MONTEIRO;450;680;CORDEIRO;1577,7;603;27;22;NÂO;03/02/2017;SIM;NÃO;SIM;SIM;SIMONE MARQUES MENDONCA DE OLIVEIRA PINTO;-34.92;-8.0457;Oeste
4;1;ESCOLA MUNICIPAL;340;DINA DE OLIVEIRA;26155850.0;SAO MATEUS;S/N;698;IPUTINGA;2427,5;803;33;24;NÂO;;SIM;NÃO;SIM;SIM;FLAVIA MARIA CRUZ MOTA;-34.934;-8.0303;Oeste
4;1;ESCOLA MUNICIPAL;18;DIVINO ESPIRITO SANTO;26127520.0;PRACA DA CAXANGA;127;736;VARZEA;2411,7;433;16;17;SIM;;SIM;SIM;SIM;SIM;JULIANA PEREIRA RAMOS;-34.953;-8.0306;Oeste
4;1;ESCOLA MUNICIPAL;139;DO DOM;26120402.0;CORONEL PACHECO;115;736;VARZEA;238,7;169;10;10;SIM;17/10/2017;NÃO;NÃO;SIM;SIM;BERENICE GOMES DE MELO;-34.958;-8.048;Oeste
4;1;ESCOLA MUNICIPAL;68;DOS TORROES;26127083.0;DOUTOR ANTONIO CORREIA DE OLIVEIRA;110;701;TORROES;251,7;188;8;5;SIM;16/10/2017;NÃO;NÃO;NÃO;NÃO;JIMMYGLECIA REGO DOS SANTOS;-34.934;-8.0671;Oeste
4;1;ESCOLA MUNICIPAL;292;DOUTOR EBENEZER GUEIROS;26127644.0;DOUTOR ALUIZIO BALTAR;69;698;IPUTINGA;945;411;21;16;NÂO;;SIM;NÃO;SIM;SIM;RITA DE CASSIA PEREIRA DE PAULA OLIVEIRA;-34.932;-8.0369;Oeste
4;1;ESCOLA MUNICIPAL;49;DOUTOR RODOLFO AURELIANO;26119641.0;JOSE AVELAR;211;736;VARZEA;1143;635;26;31;NÂO;;SIM;NÃO;SIM;SIM;CRISTIANO DA SILVA LIMA;-34.956;-8.0422;Oeste
4;1;ESCOLA MUNICIPAL;440;DOUTOR SAMUEL GONCALVES;26127547.0;AUSTRO COSTA;227;663;PRADO;668;183;10;10;SIM;17/02/2017;NÃO;NÃO;NÃO;NÃO;MARIA EDNA DOS SANTOS;-34.918;-8.0587;Oeste
4;1;ESCOLA MUNICIPAL;41;ENGENHO DO MEIO;26127377.0;BOM PASTOR;1406;710;ENGENHO DO MEIO;1288,7;686;29;22;SIM;03/05/2017;NÃO;NÃO;SIM;SIM;BIANCA SIMONETTI MAGLIANO TENORIO;-34.939;-8.0497;Oeste
4;1;ESCOLA MUNICIPAL;75;HENFIL;26127873.0;SEIS DE MARCO;10;736;VARZEA;365,9;216;13;9;SIM;;NÃO;NÃO;SIM;SIM;JACIANE GOMES SOUSA DE LIMA SILVA;-34.953;-8.0455;Oeste
4;1;ESCOLA MUNICIPAL;938;JADER FIGUEIREDO DE ANDRADE SILVA;26171732.0;MUCIO UCHOA CAVALCANTE;283;710;ENGENHO DO MEIO;400,9;240;16;10;SIM;;NÃO;NÃO;NÃO;SIM;NOEMIA KARINA ARAUJO DA SILVA;-34.941;-8.0499;Oeste
4;1;ESCOLA MUNICIPAL;391;JADER FIGUEIREDO DE ANDRADE SILVA - ANEX;26171732.0;ANTONIO O CURADO;231;710;ENGENHO DO MEIO;;130;12;10;NÂO;;NÃO;NÃO;SIM;NÃO;;-34.941;-8.0486;Oeste
4;1;ESCOLA MUNICIPAL;297;JOAO PESSOA GUERRA;26127784.0;ISAAC BURIL;107;736;VARZEA;;217;15;12;NÂO;;NÃO;NÃO;SIM;SIM;BARBARA DAPHNE MARQUES DE MATOS;-34.958;-8.056;Oeste
4;1;ESCOLA MUNICIPAL;20;JOAO XXIII;26119897.0;DO CAIARA;350;698;IPUTINGA;1002,3;431;20;21;NÂO;;NÃO;NÃO;SIM;SIM;ROSANGELA OLIVEIRA NEVES;-34.93;-8.0415;Oeste
4;1;ESCOLA MUNICIPAL;40;MAGALHAES BASTOS;26120763.0;FRANCISCO LACERDA;S/N;736;VARZEA;1297,5;578;26;19;NÂO;17/10/2017;NÃO;NÃO;SIM;SIM;ANDREA LUCIANA CAVALCANTE DE MELO;-34.957;-8.0469;Oeste
4;1;ESCOLA MUNICIPAL;380;MERCIA DE ALBUQUERQUE FERREIRA;26175398.0;TABAIARES;182;760;ILHA DO RETIRO;507,3;302;15;12;NÂO;;NÃO;NÃO;SIM;SIM;MAGDA CLARICE RIBEIRO DE OLIVEIRA;-34.906;-8.0655;Oeste
