Rpa;Tipo_cod;Tipo;Cod_escola;Escola;Inep;Rua;Numero;Cod_bairro;Bairro;Metragem;Qtd_alunos;Qtd_turmas;Qtd_professores;Escola_climatizada;Data_visita;Quadra_coberta;Quadra_descoberta;Biblioteca;Sala_recurso;Gestor;Longitude;Latitude;Região
6;1;Escola Municipal;336;Professor Enaldo Manoel De Souza;26153297.0;Juracy Camargo;S/N;221;Jordao;1511,2;418;21;16;Nâo;;Não;Não;Sim;Sim;Amanda Lizete Araujo Rocha;-34.94;-8.1349;Sul
6;1;Escola Municipal;373;Professor Julio De Oliveira;26158299.0;Dezesseis;S/N;264;Imbiribeira;1889,8;453;21;13;Nâo;;Não;Sim;Sim;Sim;Izabel Cristina Dos Santos Soares Santana;-34.908;-8.0993;Sul
6;1;Escola Municipal;127;Professor Manoel Torres;26124661.0;Joaquim Pinheiro;225;264;Imbiribeira;305,1;527;25;19;Sim;;Não;Não;Sim;Sim;Adelia Ximenes Sales Da Paz;-34.911;-8.1267;Sul
6;1;Escola Municipal;375;Professor Orlando Parahym;26158370.0;Soldado Virgilio Lucio;104;884;Cohab;430,7;182;12;10;Nâo;;Não;Não;Não;Não;Rosangela Cristine Jardim De Lima;-34.947;-8.1275;Sul
6;1;Escola Municipal;188;Professor Simoes Barbosa;26124815.0;Dois Rios;S/N;230;Ibura;966,1;597;29;17;Sim;;Não;Não;Não;Sim;Silvia Patricia Bezerra Rocha;-34.939;-8.115;Sul
6;1;Escola Municipal;341;Professor Solano Magalhaes;26154820.0;Jemil Asfora;S/N;248;Pina;1161,1;362;20;15;Nâo;;Sim;Não;Sim;Não;Maria Da Conceicao Cunha Cordeiro De Melo;-34.893;-8.0879;Sul
6;1;Escola Municipal;88;Professora Sonia Maria De Araujo Souza;26120585.0;Bodoco;2526;221;Jordao;374,6;207;15;13;Nâo;;Não;Não;Sim;Não;Genedi Maria Da Silva;-34.942;-8.1369;Sul
6;1;Escola Municipal;186;Sao Francisco De Assis;26125579.0;Cosmorama;900;205;Boa Viagem;465,9;243;18;16;Sim;06/09/2017;Não;Não;Não;Não;Maria Goreth Nunes De Oliveira;-34.912;-8.1452;Sul
6;1;Escola Municipal;360;Serra Da Prata;26167808.0;Pessegueiros;20;884;Cohab;164;134;11;8;Nâo;10/02/2017;Não;Não;Não;Não;Elaine Jaqueline Dias Da Silva Santos;-34.954;-8.1312;Sul
6;1;Escola Municipal;247;Severina Bernadete Teixeira;26134067.0;Ibicare;120;884;Cohab;718;336;16;10;Sim;;Não;Não;Não;Sim;Wagner De Assis Batista;-34.956;-8.1246;Sul
6;1;Escola Municipal;25;Tres Carneiros;26119196.0;Ibiraja;12;884;Cohab;563,5;300;16;12;Sim;06/09/2017;Não;Não;Sim;Não;Edna Felix Da Silva;-34.959;-8.1255;Sul
6;1;Escola Municipal;929;Ur 05;26167840.0;Desembargador Thomaz Cyrilo Wanderley;48;884;Cohab;178,1;193;12;10;Nâo;04/05/2017;Não;Não;Não;Sim;Manali Clementina Dos Santos;-34.95;-8.1336;Sul
6;1;Escola Municipal;103;Vila Operaria Do Recife;26120283.0;Emilio Monteiro Fonseca;1530;230;Ibura;725,1;292;14;12;Nâo;;Não;Não;Sim;Não;Maria De Fatima Alves;-34.936;-8.1241;Sul
6;1;Escola Municipal;30;Vila Sesamo;26121158.0;Vale Do Cariri;65;884;Cohab;852,7;733;25;29;Nâo;04/05/2017;Não;Não;Não;Sim;Ana Paula De Araujo Cavalcanti De Barros;-34.95;-8.1337;Sul
6;1;Escola Municipal;434;14 Bis;26124173.0;Almirante Nelso Fernandes;Sn;205;Boa Viagem;850;318;14;12;Nâo;15/06/2017;Não;Sim;Não;Sim;Mercia Graziela Da Silva;-34.908;-8.1316;Sul
6;1;Escola Municipal;133;27 De Novembro;26154846.0;Doze De Junho;1120;884;Cohab;392,1;257;12;10;Sim;;Não;Não;Não;Sim;Renata Michelle Da Silva;-34.953;-8.1115;Sul
6;2;Creche Municipal;994;Aritana;26171643.0;Manoel Cavalcanti Bezerra;37;264;Imbiribeira;181,8;51;3;3;Nâo;;Não;Não;Não;Não;Neuza Santos De Oliveira Vieira;-34.906;-8.1089;Sul
6;2;Creche Municipal;117;Creche Cristo Rei Jordao Alto;26190656.0;;200;221;Jordao;;70;4;4;Nâo;;Não;Não;Não;Não;Suelen Karla Rodrigues Da Silva;-34.945;-8.1356;Sul
6;2;Creche Municipal;989;Creche Municipal Do Jordao Baixo;26156695.0;Sao Jose Da Lage;19;230;Ibura;674;118;7;6;Nâo;;Não;Não;Sim;Não;Brenio Alves Da Silva;-34.941;-8.1269;Sul
6;2;Creche Municipal;546;Padre Lourenco;26153467.0;Conde Pereira Carneiro;172;264;Imbiribeira;380,4;91;5;6;Nâo;;Não;Não;Não;Não;Maria Da Conceicao Silva De Brito;-34.91;-8.1083;Sul
6;2;Creche Municipal;543;Senador Paulo Guerra;26153440.0;Engenho Canto Alegre;S/N;264;Imbiribeira;644,6;168;9;8;Nâo;;Não;Não;Não;Não;Lindinalva Vasconcelos Dos Santos;-34.904;-8.0884;Sul
6;2;Creche Municipal;978;Sitio Grande;26170728.0;Padre Carlos Leoncio;123;264;Imbiribeira;370,1;78;7;7;Nâo;27/04/2017;Não;Não;Sim;Não;Adriana Bezerra Da Silva;-34.914;-8.0985;Sul
6;2;Creche Municipal;708;Sonho De Crianca;26171678.0;Teotonio De Melo Filho;218;230;Ibura;371,4;96;6;6;Nâo;;Não;Não;Não;Não;Admilson Soares De Barros;-34.935;-8.1129;Sul
6;2;Creche Municipal;544;Sonho Do Povo;26153068.0;Cordilheira;S/N;884;Cohab;280,8;78;4;4;Sim;;Não;Não;Não;Não;Ana Paula Acioli Pimentel;-34.945;-8.119;Sul
6;2;Creche Municipal;387;Vila Dos Milagres;26177820.0;Sao Miguel;14;884;Cohab;108,2;39;2;2;Nâo;;Não;Não;Não;Não;Evellyn Chrislaine De Souza Albuquerque;-34.945;-8.1151;Sul
6;2;Creche Municipal;432;Zilda Arns;26180685.0;Antonio Paes Barreto;S/N;264;Imbiribeira;302;45;3;3;Nâo;;Não;Não;Não;Não;Flavia Thais Dos Santos;-34.905;-8.1149;Sul
6;2;Creche Municipal;450;08 De Marco;26183277.0;Engenho Bulhoes;S/N;230;Ibura;850;131;6;5;Nâo;22/02/2017;Não;Não;Sim;Não;Sandra Carla Pereira Das Chagas;-34.937;-8.1151;Sul
6;5;Cmei;418;Bernard Van Der Leer;26124165.0;Francisco Valpassos;Sn;256;Brasilia Teimosa;1480,1;396;18;14;Nâo;;Não;Não;Sim;Não;Mercedes Silveira Vasconcelos Dias;-34.883;-8.0853;Sul
6;5;Cmei;542;Brasilia Teimosa;26153122.0;Delfim;55;256;Brasilia Teimosa;727,7;125;7;6;Nâo;;Não;Não;Não;Não;Cristiane Mercia Rosa De Vasconcelos;-34.878;-8.0803;Sul
6;5;Cmei;530;Cmei Novo Pina;26157551.0;Eurico Vitruvio;S/N;248;Pina;;146;7;6;Nâo;;Não;Não;Não;Não;Graciete Castello Branco Austregesilo Silva;-34.887;-8.0914;Sul
6;5;Cmei;403;Estrela Da Manha;26212609.0;Dancing Days;135;264;Imbiribeira;331,6;78;6;5;Nâo;27/04/2017;Não;Não;Sim;Não;Marizelia Alves De Arruda;-34.922;-8.1027;Sul
6;5;Cmei;545;Jesus De Nazare;26153270.0;Angatuba;S/N;230;Ibura;169;109;8;6;Nâo;;Não;Não;Não;Não;Josefa Maria Silva De Souza;-34.942;-8.1292;Sul
6;8;Creche Esc.Recife;498;Creche Escola Cristo Rei;;Rua Sertania;200;221;Jordao;;0;0;0;Nâo;;Não;Não;Não;Não;;-34.945;-8.1354;Sul
6;8;Creche Esc.Recife;990;Creche Escola Recife Do Ibura;26156610.0;Expedicionario Francisco Vitoriano;S/N;884;Cohab;1200;255;13;13;Nâo;;Não;Não;Não;Não;Adjanete Lopes Dos Santos;-34.949;-8.1341;Sul
6;8;Creche Esc.Recife;455;Governador Eduardo Campos;26185679.0;Vale Do Cariri;S/N;884;Cohab;;160;8;7;Nâo;04/05/2017;Não;Não;Não;Não;Valeria Alvarenga Taumaturgo Silva;-34.948;-8.1319;Sul
6;8;Creche Esc.Recife;496;Jose De Souza Ferraz;26190567.0;Rua Jacunda;573;213;Ipsep;;224;10;8;Nâo;;Não;Não;Não;Não;Bianca Chaves Cabral;-34.921;-8.1093;Sul
6;8;Creche Esc.Recife;129;Salete Matias Borges;26191687.0;;S/N;264;Imbiribeira;;46;3;4;Nâo;;Não;Não;Não;Não;Maphi Vasconcelos Vanderlei;;-79.048;Sul
